1088225971;Teofilo;Lozada;6044906751;Transversal 3 96-81;2.4477239;-76.6100325
1044895975;Esperanza;Osorio;3061002335;Avenida 7 95-12 Entrada 07;2.4383534;-76.6205962
1047500434;Mercedes;Pina;6016012006;Transversal 7 26-18 Interior 6;2.4548586;-76.6033983
1049371489;Jose Maria;Porras;6059507748;Transversal 4N 21-69 Entrada 09;2.4477430;-76.6320015
1067070875;Sonia;Jasso;6063297741;Calle 7 Bis 10-57 Interior 1;2.4456207;-76.6220893
1015050620;Claudio;Calderon;3144726725;Diagonal 7 41-46 Entrada 29;2.4891552;-76.5760100
1094092523;Juan Carlos;Valenzuela;3102264385;Calle 3 Bis 08-89 Apartamento 90;2.4286985;-76.6040387
1026588181;Martin;Marrugo;3398741197;Avenida 6 22-70;2.4522885;-76.6062109
1065802044;Dolores;Nino;3052883341;Calle 1 54-26 Interior 2;2.4579266;-76.5866400
1061904170;Marco Antonio;Aponte;6053589645;Calle 0N 09-88;2.4539856;-76.6372430
1096333244;Maria Eugenia;Ferrer;6067617037;Carrera 9 Bis 10-55 Interior 4;2.4600785;-76.6196880
1075190192;Ruben;Chavez;6085399210;Avenida 5 74-96;2.4429938;-76.6201176
1010088539;Elsa;Gomez;6031004589;Avenida 8N 08-18 Interior 8;2.4580012;-76.5840718
1088737910;Mario;Cepeda;3376545514;Diagonal 1 Bis 54-19 Interior 3;2.4526659;-76.6359805
1037065093;Maria Eugenia;Leal;6086217878;Transversal 8N 25-39 Bloque 82;2.4534055;-76.6288720
1043568769;Susana;Bahena;6070806011;Avenida 9 67-65;2.4449819;-76.6124168
1019132559;Jorge;Campos;6055315558;Diagonal 6 Bis 07-77 Entrada 21;2.4882359;-76.5815508
1073321989;Mercedes;Roldan;6065767635;Diagonal 1 78-84 Interior 4;2.4369511;-76.6065201
1036026196;Jose;Sandoval;6071455718;Transversal 2N 67-38 Interior 8;2.4410311;-76.6178830
1039998061;Oscar;Garcia;3390339806;Transversal 5N 21-84;2.4504787;-76.5926303
1045839238;Alicia;Perez;6049063909;Transversal 7N 43-09;2.4304199;-76.5982409
1065617817;Ester;Barreto;6030729023;Avenida 1N 61-89 Manzana 51;2.4441352;-76.6290051
1063984097;Jose Emilio;Roque;6016499018;Calle 4 Bis 07-27 Interior 4;2.4853559;-76.5683618
1082496291;Javier;Perea;6060424787;Diagonal 1 20-12 Interior 3;2.4392870;-76.6342254
1070043319;Juan;Arguello;6019143932;Transversal 8 10-90;2.4406727;-76.6209892
1068816479;Sergio;Chavarria;6061842290;Carrera 3 66-92 Interior 2;2.4603128;-76.6449000
1024964735;Lola;Acosta;6062839383;Diagonal 4 Bis 53-51 Entrada 86;2.4446626;-76.6259384
1016507593;Armando;Molina;3392666482;Calle 6N 82-99 Interior 3;2.4433404;-76.6013088
1031080464;Pedro;Concepcion;6077684474;Carrera 3 Bis 85-16 Manzana 17;2.4854797;-76.5644516
1011476742;Laura;Gomez;6051843045;Diagonal 9 Bis 77-00 Interior 8;2.4875223;-76.5801858
1064089102;Raul;Santana;6024896925;Calle 0N 40-29;2.4383897;-76.6029166
1027228423;Yolanda;Arevalo;6050839308;Transversal 6 Bis 95-26 Bloque 44;2.4450497;-76.6258692
1051452635;Elisa;Montoya;3368878744;Carrera 9 Bis 16-34 Apartamento 61;2.4914240;-76.5762680
1062513888;Horacio;Leal;6027521573;Transversal 5N 44-55;2.4790454;-76.5588889
1083022513;Micaela;Vela;3028737609;Diagonal 6N 37-39 Entrada 77;2.4512341;-76.6234732
1064650338;Adaris;Diaz;6045155823;Calle 1N 42-46;2.4423750;-76.6301015
1034318298;Yolanda;Nieto;6017320956;Transversal 1 63-62 Apartamento 76;2.4549772;-76.6363649
1043531033;Miguel Angel;Portillo;3184905553;Carrera 1 31-35 Interior 0;2.4406742;-76.6165568
1013890499;Carolina;Guevara;6039143747;Transversal 5 60-39;2.4861966;-76.6495332
1031815656;Gregorio;Arteaga;6072362640;Transversal 6 57-17 Apartamento 63;2.4610019;-76.6357878
1021120341;Miguel Angel;Coronado;6029984668;Transversal 4 Bis 04-11;2.4742719;-76.5558486
1055132690;Benjamin;Zambrano;6024031052;Transversal 6 Bis 81-11;2.4303798;-76.6121100
1097231408;Francisco;Zarate;6084268990;Calle 2 Bis 31-10;2.4323844;-76.6109814
1099884669;Berta;Ochoa;3020300102;Calle 9 16-52;2.4449793;-76.6126598
1016662355;Ana;Pabon;6014252849;Avenida 1N 96-30;2.4608990;-76.6456341
1034708441;Ester;Gonzalez;6087291427;Carrera 0N 52-34;2.4590716;-76.6015889
1061597544;Reina;Guevara;6088755953;Calle 1N 89-52 Entrada 67;2.4838192;-76.5697919
1097603732;Jose Luis;Jaimes;6024203309;Avenida 1 Bis 30-84;2.4436787;-76.5996837
1081580880;Leonor;Frias;6024143541;Carrera 9 39-81;2.4868590;-76.5673534
1031425559;Mateo;Rangel;6086200646;Transversal 2N 53-29 Interior 7;2.4461049;-76.6279828
1090135858;Ariadna;Paredes;3309297601;Avenida 9N 06-24 Interior 4;2.4380817;-76.6180567
1021421974;Manuel;Escobar;6061696359;Calle 7N 67-60 Entrada 90;2.4323031;-76.5982586
1019000741;Florencia;Cisneros;3391122289;Carrera 4 Bis 65-53;2.4619861;-76.6454686
1046388163;Gregorio;Mesa;3034602521;Carrera 5 93-09 Interior 8;2.4569528;-76.6329444
1054231765;Lourdes;Trejo;6061199723;Calle 7N 86-74 Interior 9;2.4313306;-76.6009578
1075557366;Miguel;Roque;6049447836;Transversal 4 Bis 37-36 Apartamento 22;2.4472633;-76.5845837
1011128858;Josefina;Cano;6062703950;Transversal 8N 97-80;2.4602003;-76.6338329
1018198902;Adriana;Montenegro;6052464546;Carrera 2 39-61 Interior 2;2.4501580;-76.5980953
1026945858;Jesus;Arellano;3360889866;Carrera 3N 10-11;2.4440228;-76.6358701
1072574782;Gustavo;Trevino;6028838066;Diagonal 3N 09-57 Apartamento 72;2.4795405;-76.5698556
1061758164;Bernardo;Montes;3009919641;Diagonal 6 Bis 73-72 Interior 3;2.4399806;-76.6249870
1062582265;Maria;Fernandez;3164583444;Avenida 0 03-39 Interior 4;2.4506416;-76.6275194
1095757970;Marcos;Davila;6084469676;Carrera 8 Bis 52-66 Interior 7;2.4520794;-76.6300502
1093976469;Eduardo;Cano;6087429454;Transversal 2 Bis 99-57;2.4495211;-76.6307369
1023775535;Valerio;Ballesteros;3316139856;Transversal 3 Bis 32-31 Interior 5;2.4435796;-76.6428059
1025995898;Astrid;Villagomez;3124405573;Carrera 9 Bis 03-97 Interior 9;2.4913332;-76.5612613
1047099487;Patricia;Galvez;3339533983;Diagonal 0N 83-73 Bloque 36;2.4320363;-76.5992319
1025872377;Maria del Carmen;Quintana;3086336924;Calle 4 Bis 22-80 Entrada 88;2.4874594;-76.5724802
1098429898;Gilberto;Montero;6028419707;Diagonal 6 16-20;2.4265313;-76.6004238
1068955859;Magdalena;Galvez;3169642186;Diagonal 3N 85-79;2.4393300;-76.6058753
1093937390;Alfredo;Mayorga;6027977535;Transversal 0 Bis 13-34 Interior 3;2.4869947;-76.5817381
1011749665;Ariadna;Meza;6069515851;Avenida 7 Bis 80-60 Interior 8;2.4485945;-76.6245412
1098132032;Carlos;Rosario;3032776956;Diagonal 9N 59-77 Interior 6;2.4591150;-76.6437300
1039982139;Erwin;Gracia;6024868910;Diagonal 7 90-47 Interior 3;2.4431094;-76.6294909
1082869249;Marilu;Martinez;6089073893;Calle 8 13-37 Interior 8;2.4451564;-76.6312862
1082746084;Clara;Quiroz;6029248979;Avenida 6 Bis 86-59 Bloque 26;2.4536737;-76.5957466
1089521151;Gregorio;Montes;6079266875;Diagonal 2N 71-35 Interior 5;2.4723903;-76.5556572
1038357338;Patricia;Colon;6062658134;Transversal 7 55-94;2.4524339;-76.6291590
1048571372;Maria Teresa;Arroyo;6028261363;Calle 9N 31-38;2.4891099;-76.5688013
1030597612;Juana;Arias;6072205475;Calle 2 69-28 Interior 4;2.4369116;-76.6084050
1083781180;Patricio;Veliz;6055839958;Carrera 7N 64-61 Interior 4;2.4549228;-76.6281053
1058870306;Marcela;Galvan;6016936231;Carrera 7N 18-80;2.4392083;-76.6167548
1082833155;Lucas;Mina;6083945163;Diagonal 2N 53-21 Interior 4;2.4457399;-76.6254729
1078967359;Manuela;Florez;6065028350;Carrera 0 52-55 Apartamento 43;2.4856023;-76.5764370
1075084853;Maria Eugenia;Toro;6024078157;Diagonal 1N 59-72 Interior 5;2.4368926;-76.6144370
1046088037;Francisco;Polanco;6013391120;Carrera 6 Bis 69-83;2.4376009;-76.6176572
1037182887;Emilia;Velez;6056618127;Carrera 2N 61-84;2.4612946;-76.6446372
1014850992;Carlota;Gutierrez;6010605303;Diagonal 3 Bis 65-53;2.4379900;-76.6241679
1049915955;Santiago;Oquendo;3159266784;Avenida 6 Bis 66-55;2.4582320;-76.6371883
1035416520;Blanca;Ortiz;6038923887;Avenida 0N 16-71;2.4548982;-76.5871524
1030933522;Raquel;Fajardo;6066866166;Avenida 2N 51-55 Bloque 79;2.4536808;-76.5892964
1081650952;Ignacio;Nunez;6081588042;Carrera 1 85-00 Interior 1;2.4311913;-76.6055787
1069050255;Magdalena;Perez;6078754995;Transversal 9 Bis 61-18;2.4762074;-76.5882871
1079862528;Ramon;Garcia;6063867031;Transversal 9 50-11 Interior 4;2.4255984;-76.6003262
1071329832;Alejandra;Escamilla;6071395502;Transversal 9 Bis 12-80 Apartamento 26;2.4276254;-76.6012162
1040930940;Carmen;Tellez;6058346824;Carrera 2N 33-90;2.4779432;-76.5700333
1055934664;Francisco;Quiroz;6042056177;Carrera 5N 91-55 Interior 1;2.4385347;-76.6178526
1075103350;Margarita;Zelaya;3105071982;Calle 5N 33-35;2.4304377;-76.5985628
1020985568;Horacio;Caballero;6058082653;Diagonal 1 Bis 75-60;2.4475700;-76.6039995
1035485672;Arturo;Lucio;6035289669;Diagonal 0 Bis 88-93;2.4323655;-76.6010043
1058902768;Soledad;Roque;6071968956;Avenida 8 23-97 Interior 3;2.4755789;-76.5597006
1068858750;Alejandra;Bustamante;6072122479;Calle 1 04-14;2.4522812;-76.6286543
1062925607;Cristina;Gonzalez;6078038622;Diagonal 8 97-55 Interior 6;2.4292413;-76.6011848
1093334225;Graciela;Ibarra;3359509841;Avenida 1 83-37;2.4417959;-76.6183418
1020483561;Carlos;Borrego;6069297000;Diagonal 2 35-03;2.4780698;-76.6703444
1089654733;Gerardo;Castellanos;6061556198;Carrera 6 Bis 43-91;2.4495652;-76.6268237
1020766983;Angela;Arce;3021261760;Avenida 8N 87-43 Interior 3;2.4882983;-76.5755210
1044130198;Luis Miguel;Rincon;6087964152;Calle 3N 89-10 Interior 3;2.4293084;-76.6009582
1066521339;Maria Cristina;Carvajal;6051390298;Calle 6 66-48 Bloque 94;2.4546912;-76.6335776
1057319412;Astrid;Mejia;6012348732;Transversal 7 Bis 03-83;2.4517374;-76.5951061
1020034594;Adan;Mejia;3026364973;Diagonal 8N 97-53;2.4426120;-76.6177470
1026449307;Esteban;Fajardo;6080496668;Avenida 4 Bis 29-69 Entrada 40;2.4785862;-76.5600242
1029748390;Ruben;Reyna;3109835897;Transversal 6 Bis 70-14 Bloque 86;2.4262346;-76.6206266
1040894287;Olivia;Menendez;6011070448;Avenida 3 Bis 42-17 Entrada 89;2.4541891;-76.6360734
1037529716;Eduardo;Tapia;3040352037;Carrera 3 Bis 25-50;2.4363137;-76.6076404
1016583547;Pedro;Perez;6010590104;Calle 4 Bis 52-42;2.4761943;-76.5774484
1064028705;Leticia;Portillo;6064666586;Carrera 8 Bis 94-02 Interior 9;2.5365896;-76.5710295
1063830851;Isabel;Diazgranados;6026340082;Calle 6 Bis 93-71;2.4545010;-76.6319438
1030495889;Carlos;Ulcue;6083752668;Diagonal 3N 71-21;2.4407416;-76.5963813
1020808118;Silvia;Montero;3077108141;Calle 5 43-66 Manzana 44;2.4386184;-76.6059345
1031869712;Salvador;Mayorga;3029507173;Carrera 7 98-36 Bloque 84;2.4773292;-76.5557014
1054599368;Cecilia;Ballesteros;6049084670;Avenida 9 98-87 Interior 7;2.4873389;-76.5749870
1072272733;Jorge Luis;Rivas;6040910960;Carrera 6N 43-33 Manzana 96;2.4608738;-76.6024541
1074995076;Teofilo;Rodriquez;6064684571;Avenida 5N 45-09;2.4508893;-76.6064266
1030342699;Sergio;Betancourt;3106485746;Diagonal 2N 65-74;2.4913579;-76.5740117
1091451437;Esperanza;Aguirre;6018809996;Transversal 6 39-35 Interior 0;2.4808972;-76.5698447
1024171379;Marcela;Huerta;6078013108;Transversal 6 Bis 86-61 Apartamento 94;2.4926081;-76.5843835
1060507888;Lorena;Olivares;3138480395;Diagonal 8 Bis 37-24 Interior 2;2.4786648;-76.5790679
1021333336;Julio;Cano;6063842121;Diagonal 9N 14-93;2.4739601;-76.5893854
1098641547;Homero;Alvarado;6081250077;Transversal 3N 65-87 Interior 4;2.4588067;-76.6452976
1065175526;Alberto;Marrugo;6065257464;Transversal 3N 91-62;2.4452350;-76.6276268
1053751469;Irene;Santana;6024882882;Avenida 9 40-14;2.4528966;-76.6228861
1045059365;Lorenzo;Ulloa;3161603662;Carrera 6 Bis 90-19 Interior 0;2.4524997;-76.5853569
1058980398;Erwin;Sepulveda;3310633025;Avenida 6 Bis 41-12 Interior 1;2.4522147;-76.5850112
1085379303;Ramon;Rangel;3032043077;Calle 3N 64-75 Interior 3;2.4590335;-76.6294714
1033785595;Margarita;Sierra;6024789446;Avenida 2N 88-90 Manzana 06;2.4447343;-76.5957630
1069774979;Mariana;Quiroz;3187284042;Calle 6 68-90;2.4758737;-76.5602025
1054906555;Roberto;Medina;6072349496;Carrera 5 Bis 80-14;2.4575485;-76.5902357
1069318865;Adriana;Santacruz;6045469447;Diagonal 3N 92-58 Interior 9;2.4381606;-76.6246779
1063443564;Luz;Romero;3097192239;Calle 3 14-58 Apartamento 74;2.4628470;-76.6434135
1018881501;Yolanda;Rico;6056636487;Diagonal 3 00-66 Interior 0;2.4500060;-76.5980089
1023996404;Manuel;Olivera;6020561542;Diagonal 9 Bis 98-93;2.4862491;-76.5824036
1015779878;Felipe;Caraballo;6088994170;Avenida 9 Bis 91-06 Interior 2;2.4646284;-76.6437772
1099456733;Nicolas;Mesa;6087388764;Carrera 3 Bis 04-92 Interior 7;2.4450695;-76.6223326
1068209789;Marco Antonio;Ordonez;6067356493;Transversal 4N 98-63 Entrada 14;2.4511265;-76.5872788
1020579187;Amalia;Rodriguez;6019143367;Diagonal 2 Bis 75-93 Entrada 76;2.4816395;-76.5705666
1074104455;Silvia;Amador;6035618819;Transversal 3 49-97;2.4459379;-76.6123464
1058017216;Teofilo;Padron;6041504448;Carrera 1N 30-00;2.4215001;-76.6074645
1020284839;Conchita;Galvez;6078282781;Diagonal 7 Bis 53-31;2.4777867;-76.5828394
1098114722;Samuel;Jaime;3023198628;Avenida 5 Bis 23-21 Entrada 76;2.4489881;-76.6194916
1038295174;Jose Maria;Osorio;6068073689;Calle 5 Bis 78-42 Interior 8;2.4417410;-76.6246078
1026535426;German;Bravo;6051261812;Calle 2N 55-96 Interior 4;2.4823806;-76.5819727
1054253319;Elsa;Rodriquez;6045093482;Diagonal 5 Bis 36-25 Interior 5;2.4260544;-76.6146795
1093247579;Rosalia;Burgos;6084068904;Calle 9 68-93 Apartamento 98;2.4407155;-76.6243230
1070041852;Hugo;Perea;3029385058;Avenida 7 Bis 85-54;2.4411316;-76.6221655
1055688307;Angela;Leiva;6033467716;Diagonal 1 Bis 65-13 Entrada 27;2.4420897;-76.6218001
1034205533;Julio;Gonzalez;6068443278;Avenida 1N 60-93;2.4747511;-76.5632717
1031498824;Andres;Pineda;3185213163;Avenida 4 37-27 Interior 7;2.4527740;-76.6331307
1069711456;David;Bahena;6070928495;Carrera 7 Bis 02-32;2.4468375;-76.6280174
1052191690;Jose Eduardo;Villagomez;6032431647;Avenida 0 Bis 32-09 Apartamento 28;2.4505885;-76.5979360
1012886768;Benjamin;Suarez;3066230937;Transversal 7N 34-01;2.4448954;-76.6083702
1088717939;Jose Luis;Montanez;3345465896;Diagonal 1 97-36 Interior 4;2.4584264;-76.6326428
1079603623;Virginia;Fierro;6075307139;Avenida 3 63-51;2.4585097;-76.6445442
1077309047;Gabriela;Ulloa;6028053995;Calle 4 95-27 Apartamento 04;2.4531804;-76.5951449
1049152034;Sonia;Frias;3089545312;Avenida 3 Bis 51-38 Interior 7;2.4605396;-76.6334945
1031691862;Eva;Gonzalez;3110253461;Carrera 0N 48-05;2.4743039;-76.5634543
1058948793;Lourdes;Aquino;3016185344;Diagonal 7 50-11 Manzana 83;2.4499801;-76.5949322
1080323387;Maria Eugenia;Caraballo;6075009640;Transversal 5 Bis 90-78;2.4748517;-76.5584051
1030444227;Joaquin;Correa;6052226272;Transversal 9N 02-89 Interior 6;2.4463617;-76.6039400
1050710118;Beatriz;Cortes;6060775464;Carrera 2 93-95 Apartamento 11;2.4496510;-76.6403190
1085717642;Lorena;Brito;6058221184;Diagonal 5 Bis 15-23 Bloque 20;2.4502210;-76.5977338
1026717101;Sergio;Espinal;3135207577;Carrera 2 Bis 13-52 Interior 7;2.4402530;-76.6207675
1068366124;Arturo;Arevalo;6056967066;Calle 1N 04-90 Interior 7;2.4336438;-76.6017426
1040657445;Marcela;Santillan;6021426996;Transversal 0N 84-16;2.4246248;-76.6157875
1039225859;Valerio;Cervantes;6076855500;Avenida 8 Bis 48-27;2.4518727;-76.6335523
1043837465;Octavio;Miranda;3168873056;Avenida 8 83-65 Interior 7;2.4442341;-76.6292426
1058418756;Joaquin;Sanabria;6056495431;Diagonal 6 Bis 04-24;2.4488002;-76.6029175
1014176549;Clemente;Corrales;6011561529;Transversal 1 43-13 Manzana 06;2.4405068;-76.6022132
1010442771;Patricio;Guevara;3061992047;Transversal 5 28-57;2.4393014;-76.6169515
1075455125;Jorge;Rivero;6033695912;Transversal 3 Bis 97-92 Interior 6;2.4300626;-76.6019384
1026720208;Cesar;Mondragon;6048784715;Calle 6N 79-03 Interior 8;2.4534835;-76.6263658
1075039473;Marco Antonio;Chaparro;6060490706;Calle 8 Bis 54-71;2.4531503;-76.6335377
1050025281;Victoria;Samaniego;6041261111;Diagonal 7 19-28 Interior 4;2.4876186;-76.5783262
1072704279;Antonia;Montes;6015078603;Diagonal 9 Bis 29-79 Entrada 88;2.4414423;-76.6277449
1021818570;Andres;Nieves;3321444455;Carrera 5N 80-04 Bloque 42;2.4391526;-76.6195105
1019713379;Pilar;Rueles;6038753233;Calle 6 67-07;2.4619428;-76.6432967
1046518976;Sancho;Peralta;6072883020;Calle 1 Bis 29-89 Bloque 02;2.4503521;-76.6256795
1080187849;Maria Luisa;Granado;6049682068;Calle 3N 99-62;2.4920887;-76.5770773
1074914095;Rosalia;Ayala;3062345040;Avenida 0 39-53;2.4416063;-76.6249051
1071022363;Maria del Carmen;Abreu;6074853982;Transversal 2 Bis 23-67 Interior 7;2.4679120;-76.5799079
1011677817;Jacobo;Arroyo;6084212112;Carrera 9N 51-78 Interior 9;2.4371190;-76.6256495
1083912678;Mateo;Carreon;3164406475;Transversal 5N 13-28 Bloque 13;2.4289072;-76.6022760
1017871804;Isabel;Valencia;6074861186;Carrera 2 Bis 12-05 Interior 6;2.4307821;-76.6022632
1015068662;Manuela;Zaragoza;6072801641;Transversal 9N 57-82;2.4375554;-76.6088032
1031567795;Marcela;Candelaria;6013895548;Diagonal 3 67-40 Interior 3;2.4486237;-76.6318322
1063764983;Rosalia;Peralta;6039705896;Diagonal 2N 04-28 Bloque 52;2.4859259;-76.5731226
1018665063;Mario;Negret;6026849448;Transversal 1 20-88 Entrada 54;2.4658640;-76.5844435
1078697156;Vicente;Villalobos;6053444574;Carrera 9N 81-77 Interior 8;2.4577812;-76.6353058
1025829522;Jaime;Roldan;6020100097;Avenida 2 Bis 94-81 Entrada 56;2.4207973;-76.6146819
1082313317;Maria Jose;Villegas;6068961059;Diagonal 2N 63-84;2.4753647;-76.5598031
1054144897;Sancho;Montalvo;6028488783;Carrera 5 23-21 Manzana 53;2.4475745;-76.6231089
1017919192;Olivia;Montano;6081571713;Avenida 2N 05-32 Interior 7;2.4902032;-76.5779537
1095501552;Lucas;Lozano;3163501104;Carrera 8 35-94;2.4451614;-76.6257371
1085571000;Adela;Narvaez;3002306518;Carrera 0 Bis 29-35 Interior 2;2.4324576;-76.6062608
1021141112;Blanca;Mejia;6031506077;Avenida 5N 73-99 Interior 3;2.4528065;-76.6350518
1049989886;Maria del Carmen;Galvan;6054350732;Avenida 7 Bis 18-27 Interior 1;2.4294545;-76.6169865
1017249752;Adan;Rueles;6077609198;Diagonal 2 Bis 71-17 Bloque 55;2.4557067;-76.6441958
1030355253;Astrid;Olivera;3090345704;Transversal 6 Bis 92-55 Interior 6;2.5052593;-76.5500289
1025493306;Maria Jose;Meraz;6064785490;Carrera 3N 65-18 Interior 1;2.4838533;-76.5660440
1066300353;Ernesto;Atencio;3310768512;Calle 8 Bis 67-84;2.4338629;-76.6102073
1051559190;Joaquin;Corrales;6028057498;Carrera 6N 66-62 Interior 1;2.4347404;-76.6247546
1041140781;Ana;Villa;6038787245;Diagonal 8N 49-15 Bloque 00;2.4512690;-76.6376732
1034585646;Julio;Pizarro;6065106517;Carrera 0 84-38 Interior 7;2.4498091;-76.6328389
1096933732;Carolina;Rodriquez;6062173305;Diagonal 8 Bis 59-57 Apartamento 00;2.4515044;-76.6048779
1072057092;Gilberto;Meza;3054942385;Transversal 9 88-33 Interior 6;2.4427002;-76.6041918
1079583125;Marisol;Patino;6039975291;Diagonal 0 72-18 Entrada 79;2.4595350;-76.6000450
1056887700;Carolina;Martinez;6010841330;Calle 0N 00-67;2.4319963;-76.6015843
1078639978;Daniela;Roque;6013849590;Transversal 1N 38-18 Interior 5;2.4382960;-76.6059560
1074171764;Patricia;Angulo;3176867795;Carrera 1N 58-66;2.4872574;-76.5636282
1050181703;Agustin;Valenzuela;6077962303;Avenida 6 39-22;2.4489466;-76.6315576
1097403475;Eduardo;Elizondo;6078454837;Calle 4N 67-58 Interior 0;2.4806636;-76.5786361
1092308337;Clemente;Santillan;6048778256;Avenida 6 20-53;2.4436895;-76.6060013
1076397504;Lorenzo;Sosa;6076561262;Avenida 5N 66-46 Entrada 12;2.4842771;-76.5782473
1019038396;Antonia;Mayorga;3061607772;Diagonal 1 50-87 Interior 2;2.4296535;-76.6130766
1090951822;Rodrigo;Macias;3034678126;Transversal 2 81-93;2.4402977;-76.6033150
1047622772;Javier;Lugo;3317624674;Diagonal 7 Bis 28-99 Apartamento 69;2.4530171;-76.5866031
1040516800;Francisco;Carrasco;6074300941;Carrera 5 55-53 Bloque 63;2.4347569;-76.6082306
1098242345;Sancho;Cardenas;6058731663;Carrera 4 16-75 Bloque 78;2.4379319;-76.6105192
1064222851;Armando;Pedroza;6027289954;Avenida 2 Bis 21-96;2.4859381;-76.5664786
1023857279;Blanca;Chavarria;6015839896;Carrera 8N 08-07 Interior 3;2.4580427;-76.6365627
1078566854;Ana;Valladares;6069024966;Avenida 8 Bis 49-11 Manzana 29;2.4457345;-76.6416046
1078515926;Luz;Gil;6050541768;Avenida 3N 49-82 Entrada 45;2.4415668;-76.6087253
1015651251;Ramiro;Lugo;6077425085;Calle 2N 08-44;2.4750944;-76.5497315
1020629410;Debora;Otero;6026296445;Avenida 0N 52-88;2.4806496;-76.5773239
1044463420;Samuel;Castaneda;6045220916;Transversal 0 Bis 94-32;2.4468644;-76.6169196
1035072485;Armando;Huerta;6075227784;Avenida 2N 24-73 Apartamento 56;2.4484900;-76.6196862
1093382534;Patricia;Carranza;3005399772;Calle 6N 56-11 Interior 5;2.4560372;-76.5899901
1047852464;Ernesto;Mondragon;6063106859;Carrera 5 19-35;2.4550791;-76.5896005
1046245995;Irene;Mesa;6030101152;Avenida 8 77-49 Manzana 39;2.4572230;-76.5897421
1040590668;Ester;Narvaez;3384364512;Transversal 3 Bis 70-52 Interior 2;2.4545832;-76.5845863
1099150570;Esperanza;Medina;6044488967;Avenida 4 Bis 04-88;2.4805253;-76.5675921
1051132441;Rosario;Mina;6083596554;Transversal 8 75-24;2.4756229;-76.5560029
1099664666;Graciela;Palomino;6010849607;Carrera 4N 39-12 Apartamento 35;2.4921007;-76.5578136
1066306123;Lucas;Herrera;3083347852;Avenida 2 Bis 13-56 Interior 0;2.5001708;-76.5555891
1048819228;Clemente;Saavedra;3142572232;Calle 4N 03-38 Interior 0;2.4599552;-76.6046416
1098610301;Enrique;Garza;6030544203;Carrera 9 Bis 03-80;2.4388351;-76.6234285
1077476898;Carmen;Corona;3014009259;Avenida 9 Bis 75-46;2.4469448;-76.6279823
1021578657;Beatriz;Acosta;6024403453;Calle 0 Bis 46-51 Interior 2;2.4543278;-76.6283337
